mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.3306445280710857,0.08298391969718398,0.2992403507232666,0.11433542938073386,2,100,"{'clf__max_depth': 2, 'clf__n_estimators': 100}",0.7773109243697479,0.7805907172995781,0.8016877637130801,0.7865298017941353,0.010801608447133413,12
2.2271772225697837,0.35378256860725726,0.5407414436340332,0.20220176491248915,2,200,"{'clf__max_depth': 2, 'clf__n_estimators': 200}",0.7857142857142857,0.7805907172995781,0.7974683544303798,0.7879244524814144,0.0070652806801355305,11
1.654925028483073,0.09458700830613634,0.9301353295644125,0.728555703926596,3,100,"{'clf__max_depth': 3, 'clf__n_estimators': 100}",0.8235294117647058,0.8185654008438819,0.8143459915611815,0.8188136013899231,0.0037532212202245883,9
4.269338766733806,0.1375493680445231,0.5622548262278239,0.06741105632380835,3,200,"{'clf__max_depth': 3, 'clf__n_estimators': 200}",0.819327731092437,0.8185654008438819,0.8185654008438819,0.8188195109267337,0.0003593659255046244,8
1.7534573078155518,0.7459066964045086,0.16495331128438315,0.018135399372832085,4,100,"{'clf__max_depth': 4, 'clf__n_estimators': 100}",0.819327731092437,0.8354430379746836,0.8312236286919831,0.8286647992530346,0.006823317133206717,1
2.1179002126057944,0.13853305746461034,0.4255249500274658,0.22217077737009228,4,200,"{'clf__max_depth': 4, 'clf__n_estimators': 200}",0.819327731092437,0.8312236286919831,0.8227848101265823,0.8244453899703341,0.004996414647046275,5
1.1596615314483643,0.07697906467029525,0.3682304223378499,0.15791352906210798,5,100,"{'clf__max_depth': 5, 'clf__n_estimators': 100}",0.8277310924369747,0.8270042194092827,0.8312236286919831,0.8286529801794135,0.0018417856246911856,2
2.337846279144287,0.25057880388444187,0.3330346743265788,0.04485249839175788,5,200,"{'clf__max_depth': 5, 'clf__n_estimators': 200}",0.8235294117647058,0.8270042194092827,0.8270042194092827,0.8258459501944238,0.0016380400325327685,4
1.397903045018514,0.329744051516144,0.21778170267740884,0.08099892111436563,6,100,"{'clf__max_depth': 6, 'clf__n_estimators': 100}",0.8319327731092437,0.8185654008438819,0.8312236286919831,0.8272406008817028,0.00614112059390307,3
1.9282453060150146,0.12639796329689165,0.3580609957377116,0.11130430331695167,6,200,"{'clf__max_depth': 6, 'clf__n_estimators': 200}",0.819327731092437,0.8185654008438819,0.8312236286919831,0.8230389202094339,0.005795824736261964,6
1.4475271701812744,0.32470151727817764,0.2906925678253174,0.08973635406100765,7,100,"{'clf__max_depth': 7, 'clf__n_estimators': 100}",0.8319327731092437,0.8059071729957806,0.8227848101265823,0.8202082520772023,0.010779980020168304,7
1.7923808892567952,0.39579677016705744,0.12610824902852377,0.008745077870925686,7,200,"{'clf__max_depth': 7, 'clf__n_estimators': 200}",0.8277310924369747,0.8059071729957806,0.8227848101265823,0.8188076918531125,0.009342874906037859,10
